Date,DX-Y.NYB,EURJPY=X,GC=F,HG=F,NG=F,SI=F,USDJPY=X,ZW=F
2017-06-13,96.9800033569336,123.06199645996094,1265.800048828125,2.5929999351501465,2.9660000801086426,16.738000869750977,109.9209976196289,445.0
2017-06-14,96.94000244140625,123.33999633789062,1272.800048828125,2.570499897003174,2.933000087738037,17.10700035095215,110.05500030517578,443.0
2017-06-15,97.43000030517578,122.69999694824219,1252.199951171875,2.563999891281128,3.055999994277954,16.69099998474121,109.44599914550781,453.75
2017-06-16,97.16000366210938,123.66999816894531,1254.0,2.5625,3.0369999408721924,16.63599967956543,110.9520034790039,465.25
2017-06-19,97.52999877929688,124.322998046875,1244.199951171875,2.5894999504089355,2.8940000534057617,16.482999801635742,110.9540023803711,467.0
2017-06-20,97.75,124.44999694824219,1241.0,2.555000066757202,2.9070000648498535,16.398000717163086,111.6729965209961,472.5
2017-06-21,97.55999755859375,123.98999786376953,1243.4000244140625,2.6019999980926514,2.8929998874664307,16.354999542236328,111.33399963378906,464.5
2017-06-22,97.54000091552734,124.31099700927734,1247.5999755859375,2.5980000495910645,2.8940000534057617,16.489999771118164,111.30999755859375,461.25
2017-06-23,97.30000305175781,124.05999755859375,1256.199951171875,2.622999906539917,2.928999900817871,16.628000259399414,111.29000091552734,459.75
2017-06-26,97.43000030517578,124.56999969482422,1246.300048828125,2.625,3.0269999504089355,16.559999465942383,111.23899841308594,450.0
2017-06-27,96.47000122070312,125.09400177001953,1246.4000244140625,2.6465001106262207,3.0369999408721924,16.576000213623047,111.85800170898438,453.25
2017-06-28,96.05000305175781,127.16999816894531,1248.0,2.6619999408721924,3.066999912261963,16.71500015258789,112.18800354003906,457.25
2017-06-29,95.62999725341797,127.87999725341797,1244.199951171875,2.683000087738037,3.0420000553131104,16.586000442504883,112.35399627685547,480.25
2017-06-30,95.66000366210938,128.12899780273438,1240.699951171875,2.6989998817443848,3.0350000858306885,16.56800079345703,112.00900268554688,511.0
2017-07-03,96.19999694824219,128.2270050048828,1217.9000244140625,2.680999994277954,2.9509999752044678,16.03700065612793,112.26200103759766,536.75
2017-07-04,,128.93299865722656,,,,,113.38600158691406,
2017-07-05,96.29000091552734,128.32200622558594,1220.4000244140625,2.6489999294281006,2.8399999141693115,15.842000007629395,112.96199798583984,539.25
2017-07-06,95.81999969482422,128.4290008544922,1222.199951171875,2.6514999866485596,2.888000011444092,15.927000045776367,113.18699645996094,519.0
2017-07-07,96.01000213623047,129.26699829101562,1208.5999755859375,2.637500047683716,2.864000082015991,15.371000289916992,113.14900207519531,515.25
2017-07-10,96.05000305175781,129.97000122070312,1212.0999755859375,2.6394999027252197,2.928999900817871,15.57699966430664,113.98500061035156,530.5
2017-07-11,95.73999786376953,,1213.5999755859375,2.6644999980926514,3.046999931335449,15.696999549865723,,535.5
2017-07-12,95.79000091552734,130.5070037841797,1218.0999755859375,2.677000045776367,2.984999895095825,15.83899974822998,113.74800109863281,522.5
2017-07-13,95.7300033569336,129.4199981689453,1216.300048828125,2.6545000076293945,2.9609999656677246,15.642000198364258,113.33499908447266,495.5
2017-07-14,95.11000061035156,129.3300018310547,1226.5999755859375,2.684000015258789,2.9800000190734863,15.883999824523926,113.41799926757812,494.75
2017-07-17,95.12999725341797,128.9720001220703,1232.800048828125,2.7170000076293945,3.0199999809265137,16.049999237060547,112.39700317382812,506.0
2017-07-18,94.66000366210938,129.1699981689453,1241.0999755859375,2.7235000133514404,3.0880000591278076,16.222000122070312,112.58100128173828,503.75
2017-07-19,94.80000305175781,129.3470001220703,1241.199951171875,2.703000068664551,3.065999984741211,16.250999450683594,111.99500274658203,503.0
2017-07-20,94.2699966430664,128.97900390625,1244.800048828125,2.7084999084472656,3.0429999828338623,16.298999786376953,111.87699890136719,505.75
2017-07-21,93.94000244140625,130.1009979248047,1254.300048828125,2.7149999141693115,2.9700000286102295,16.40999984741211,111.88500213623047,499.25
2017-07-24,93.9800033569336,129.59100341796875,1253.9000244140625,2.7290000915527344,2.8989999294281006,16.398000717163086,110.94499969482422,488.75
2017-07-25,94.05000305175781,129.4550018310547,1251.699951171875,2.8405001163482666,2.944000005722046,16.496999740600586,111.23200225830078,474.0
2017-07-26,93.66999816894531,130.41700744628906,1249.0,2.86899995803833,2.9240000247955322,16.415000915527344,112.00299835205078,477.75
2017-07-27,93.86000061035156,130.3300018310547,1259.5999755859375,2.874000072479248,2.9690001010894775,16.52899932861328,111.12799835205078,479.75
2017-07-28,93.26000213623047,129.85000610351562,1268.4000244140625,2.870500087738037,2.940999984741211,16.663999557495117,111.09700012207031,481.0
2017-07-31,92.86000061035156,129.81100463867188,1266.5999755859375,2.888000011444092,2.7939999103546143,16.75,110.51000213623047,474.5
2017-08-01,93.02999877929688,130.4810028076172,1272.5999755859375,2.878999948501587,2.819000005722046,16.72800064086914,110.35900115966797,461.25
2017-08-02,92.83000183105469,130.43099975585938,1271.800048828125,2.882499933242798,2.811000108718872,16.69700050354004,110.43199920654297,460.75
2017-08-03,92.80999755859375,131.2530059814453,1267.800048828125,2.877000093460083,2.799999952316284,16.5939998626709,110.75700378417969,457.75
2017-08-04,93.54000091552734,130.58299255371094,1258.300048828125,2.884999990463257,2.7739999294281006,16.222000122070312,109.9000015258789,454.75
2017-08-07,93.43000030517578,130.4810028076172,1258.199951171875,2.9079999923706055,2.8010001182556152,16.22100067138672,110.78600311279297,463.5
2017-08-08,93.63999938964844,130.697998046875,1256.4000244140625,2.942500114440918,2.822000026702881,16.360000610351562,110.75,457.0
2017-08-09,93.5199966430664,129.4320068359375,1273.0,2.930000066757202,2.882999897003174,16.833999633789062,110.10199737548828,459.5
2017-08-10,93.4000015258789,129.4340057373047,1283.699951171875,2.9059998989105225,2.984999895095825,17.035999298095703,110.04900360107422,440.5
2017-08-11,93.06999969482422,128.41200256347656,1287.699951171875,2.9140000343322754,2.9830000400543213,17.041000366210938,109.10600280761719,439.25
2017-08-14,93.45999908447266,129.13999938964844,1284.199951171875,2.9065001010894775,2.9590001106262207,17.093000411987305,109.2300033569336,441.0
2017-08-15,93.8499984741211,129.447998046875,1273.699951171875,2.884500026702881,2.934999942779541,16.690000534057617,109.93199920654297,429.5
2017-08-16,93.48999786376953,129.843994140625,1276.9000244140625,2.9544999599456787,2.890000104904175,16.91699981689453,110.59600067138672,419.25
2017-08-17,93.62000274658203,129.50799560546875,1286.4000244140625,2.937999963760376,2.928999900817871,17.030000686645508,109.9990005493164,414.0
2017-08-18,93.43000030517578,128.07000732421875,1285.699951171875,2.940500020980835,2.8929998874664307,16.979999542236328,109.3280029296875,416.0
2017-08-21,93.0999984741211,128.51400756835938,1290.800048828125,2.9809999465942383,2.9619998931884766,16.9950008392334,109.31999969482422,409.5
2017-08-22,93.55000305175781,128.71099853515625,1285.0999755859375,2.9865000247955322,2.938999891281128,16.961999893188477,108.94400024414062,402.25
2017-08-23,93.1500015258789,129.0709991455078,1288.9000244140625,2.9804999828338623,2.927999973297119,17.031999588012695,109.73100280761719,403.25
2017-08-24,93.27999877929688,128.69400024414062,1286.5,3.0334999561309814,2.9489998817443848,16.95199966430664,108.91000366210938,409.0
2017-08-25,92.73999786376953,129.17999267578125,1292.5,3.0329999923706055,2.8919999599456787,17.038000106811523,109.51399993896484,409.5
2017-08-28,92.20999908447266,130.6790008544922,1309.699951171875,3.065000057220459,2.924999952316284,17.430999755859375,109.34600067138672,400.0
2017-08-29,92.3499984741211,130.0850067138672,1313.0999755859375,3.0810000896453857,2.9609999656677246,17.422000885009766,108.73699951171875,402.75
2017-08-30,92.87999725341797,131.4010009765625,1308.0999755859375,3.064500093460083,2.938999891281128,17.40399932861328,109.79000091552734,403.5
2017-08-31,92.66999816894531,131.30999755859375,1316.199951171875,3.0789999961853027,3.0399999618530273,17.479999542236328,110.45999908447266,410.25
2017-09-01,92.80999755859375,131.16099548339844,1324.5,3.0980000495910645,3.069999933242798,17.7189998626709,110.12899780273438,420.5
2017-09-04,,130.45899963378906,,,,,109.79499816894531,
2017-09-05,92.30999755859375,130.5989990234375,1339.199951171875,3.1075000762939453,2.9719998836517334,17.844999313354492,109.80999755859375,430.5
2017-09-06,92.29000091552734,129.49000549316406,1333.9000244140625,3.131500005722046,3.0,17.81599998474121,108.60199737548828,421.75
2017-09-07,91.52999877929688,130.14999389648438,1345.0999755859375,3.122999906539917,2.9809999465942383,18.016000747680664,109.13400268554688,413.5
2017-09-08,91.33000183105469,130.22799682617188,1346.0,3.0215001106262207,2.890000104904175,18.027000427246094,108.2699966430664,413.75
2017-09-11,91.86000061035156,130.0590057373047,1331.0,3.0460000038146973,2.950000047683716,17.80699920654297,108.23100280761719,412.25
2017-09-12,91.91000366210938,130.82699584960938,1328.0,3.015500068664551,3.000999927520752,17.795000076293945,109.3949966430664,419.5
2017-09-13,92.5199966430664,131.9550018310547,1323.4000244140625,2.9609999656677246,3.058000087738037,17.77199935913086,110.22599792480469,420.75
2017-09-14,92.12000274658203,131.3699951171875,1324.699951171875,2.936500072479248,3.069999933242798,17.697999954223633,110.51499938964844,428.25
2017-09-15,91.87000274658203,131.03199768066406,1320.4000244140625,2.927999973297119,3.0239999294281006,17.611000061035156,109.91899871826172,449.0
2017-09-18,92.05000305175781,132.72300720214844,1306.300048828125,2.9489998817443848,3.1459999084472656,17.070999145507812,111.1969985961914,443.5
2017-09-19,91.79000091552734,133.33299255371094,1306.199951171875,2.94950008392334,3.121999979019165,17.19499969482422,111.49600219726562,443.0
2017-09-20,92.51000213623047,133.81500244140625,1312.0,2.94950008392334,3.0940001010894775,17.250999450683594,111.5780029296875,449.75
2017-09-21,92.26000213623047,133.5760040283203,1290.5999755859375,2.9140000343322754,2.946000099182129,16.937000274658203,112.5459976196289,452.5
2017-09-22,92.16999816894531,134.322998046875,1293.300048828125,2.924499988555908,2.9590001106262207,16.902999877929688,112.4520034790039,449.5
2017-09-25,92.6500015258789,134.10299682617188,1306.800048828125,2.9175000190734863,2.9189999103546143,17.05900001525879,112.44400024414062,454.0
2017-09-26,92.97000122070312,132.4929962158203,1297.0,2.8975000381469727,2.9179999828338623,16.804000854492188,111.76100158691406,453.75
2017-09-27,93.36000061035156,132.4429931640625,1283.4000244140625,2.9110000133514404,2.9739999771118164,16.74799919128418,112.37699890136719,461.5
2017-09-28,93.08999633789062,132.6020050048828,1285.5,2.9625000953674316,3.0169999599456787,16.773000717163086,112.86000061035156,455.0
2017-09-29,93.08000183105469,132.4969940185547,1281.5,2.9375,3.006999969482422,16.60700035095215,112.46700286865234,448.25
2017-10-02,93.55999755859375,132.97999572753906,1272.699951171875,2.939500093460083,2.9159998893737793,16.584999084472656,112.63800048828125,444.75
2017-10-03,93.56999969482422,132.3159942626953,1271.5,2.948499917984009,2.8949999809265137,16.58099937438965,112.7699966430664,448.0
2017-10-04,93.45999908447266,132.56399536132812,1273.699951171875,2.944499969482422,2.940000057220459,16.562999725341797,112.8479995727539,442.0
2017-10-05,93.95999908447266,132.63800048828125,1269.9000244140625,3.0315001010894775,2.9230000972747803,16.582000732421875,112.822998046875,440.75
2017-10-06,93.80000305175781,132.0760040283203,1271.5999755859375,3.0144999027252197,2.86299991607666,16.733999252319336,112.77400207519531,443.5
2017-10-09,93.73999786376953,132.156005859375,1281.800048828125,3.0169999599456787,2.8329999446868896,16.916000366210938,112.5510025024414,436.0
2017-10-10,93.29000091552734,132.27099609375,1290.5999755859375,3.0455000400543213,2.8910000324249268,17.155000686645508,112.65799713134766,435.25
2017-10-11,92.95999908447266,132.72999572753906,1285.800048828125,3.0799999237060547,2.8889999389648438,17.08099937438965,112.34500122070312,433.25
2017-10-12,93.12000274658203,133.4029998779297,1293.300048828125,3.1040000915527344,2.989000082015991,17.211000442504883,112.43399810791016,430.5
2017-10-13,93.08999633789062,132.77999877929688,1301.5,3.118499994277954,3.0,17.354999542236328,112.23899841308594,439.5
2017-10-16,93.27999877929688,132.1699981689453,1299.9000244140625,3.2239999771118164,2.946000099182129,17.315000534057617,111.88200378417969,436.5
2017-10-17,93.48999786376953,132.32000732421875,1283.0,3.180500030517578,2.9619998931884766,16.98699951171875,112.19499969482422,434.75
2017-10-18,93.36000061035156,132.08399963378906,1279.9000244140625,3.1635000705718994,2.8540000915527344,16.94300079345703,112.21299743652344,430.0
2017-10-19,93.2699966430664,133.29200744628906,1286.9000244140625,3.1530001163482666,2.872999906539917,17.201000213623047,113.01300048828125,432.75
2017-10-20,93.69999694824219,133.4929962158203,1277.4000244140625,3.1514999866485596,2.9149999618530273,17.02199935913086,112.68000030517578,426.0
2017-10-23,93.94000244140625,134.04100036621094,1277.699951171875,3.1740000247955322,2.990999937057495,17.02400016784668,114.0479965209961,436.75
2017-10-24,93.95999908447266,133.23199462890625,1275.0,3.186500072479248,2.9739999771118164,16.906999588012695,113.33999633789062,438.0
